"id","text","topic"
"672170870660579332","Ninguna. Me gusta más éste Rajoy que el que gobierna España.  https://t.co/v8y1AN5a3r
TWEET CITADO: ¿Estas de coña?  https://t.co/ChKzMiZnsb","9"
"672097818937544704","RT @EsppeonzAguirre: Ciudadanos y las armas #El20Decido https://t.co/mrysYuMq1q","2"
"673556531909156864","@natyrepetto car piraccini 
Isfa
Hicimos gimnasia artística juntas 
Me acuerdo q te costaba al principio hacer la vertical
#20D","11"
"677963337355952128","RT @AntonioMaestre: Fracaso absoluto al intentar formar la palabra presidente con cartulinas en el mitin del PSOE. 🙈 https://t.co/boNSOyb3Lb","9"
"674908705402437633","El PSPV ya estudia pactos locales «anti PP» para después del 20-D https://t.co/gdY6nZ2Pw4","1"
"678827946983997440","RT @ikaitor: Podemos, ¿y ahora qué? Estas son las condiciones de Pablo Iglesias ante una negociación https://t.co/XUXo6IdL23","1"
"662722633377583105","A los 30 Podemos, a los 40 Cuñadans, a los 50 PSOE y lo que te queda de vida, PP. 

Tema molón de @AdrianBlancoR https://t.co/YvvHdTsBCB","1"
"673605113039077378","RT @fatybll: El #20D hemos de echar a los que han querido perpetuarse en poder #UnaConstitucionContigo #EsElMoment https://t.co/XdPa5EY7kz","2"
"676726268897968132","RT @Cs_Andalucia: .@juanmarin_cs “La ilusión va a vencer al miedo en las urnas el próximo #20D” https://t.co/iW8xE7uKiH https://t.co/0bFZ7z…","9"
"671727040752652288","RT @ianasagasti: INDIGNACIÓN EN EL EQUIPO DE SÁNCHEZ CON ZAPATERO POR ACEPTAR LA INVITACIÓN DE MADURO. https://t.co/UpU34WKyVd  @sanchezcas…","2"
"665924361099022337","RT @Elaguijon_: Pablo Iglesias: comparto el dolor de las víctimas pero voy a las elecciones  en coalición con ETA y me niego a firmar el pa…","2"
"671627772280840192","¿De qué da más vergüenza ajena hablando Rajoy después de haber acabado con estas cosas con la escusa de la crisis?","2"
"662049381756071937","@Cs_Melilla_ @CiudadanosCs ya,  ya!!!
El domingo? Mmmm tal vez si o tal vez no. Recuerde: siempre llevo sombrero, capa y espada","11"
"674514244138901505","#LaCafeteraTeEscucha
Detrás d @Albert_Rivera sta #FAES #Aznar No es Casualidad!
Dejareis Q os engañen Los #Fascistas https://t.co/3wkGzqqDRg","1"
"670784945791574016","@PPopular Las propuestas que valen solo son las que olviden que habéis gobernado durante 4 años.  #L6Ndebate7D","1"
"678328805371547648","RT @gerardotc: Verás tú cuando @Albert_Rivera se entere de que en su Dinamarca natal gobierna el que quedó segundo con un pacto.","1"
"668068816199524352","RT @TopInfluencer_: Top influencers PSOE de Asturias

22. 41 @GPSAsturias
23. 41 @PachiBlanc0
24. 40 @BlancaGijon

https://t.co/AOCLdYDIlu","9"
"662444297875275777","Como pa quejarse de recortes sanitarios  subidas de luz ectttt Viva el PP https://t.co/OQwhmG3sbm","2"
"673200235418681347","RT @CsHuercal: Trabajamos sin descanso para llevar el #20D a @Albert_Rivera  a la Moncloa.Somos el cambio sensato. Vota C's.ILUSION https:/…","1"
"675298161892700160","RT @Inforadio_UCM: .@SBrabezo de #Ciudadanos. ""1 de cada 4 niños no acaba la escuela y 1 de cada 3 repite curso. Con la educación no se jue…","2"
"676498133942145024","...media España pendiente de si llega Rajoy...y a mi que me da un poquito igual....como si no va...tampoco sería la primera vez","9"
"670731289738264576","RT @VICTORJPC: @sanchezcastejon Vamos a recuperar la tarjeta sanitaria que muchos jóvenes han perdido con el PP #L6Ncallepsánchez","2"
"671450151278542848","RT @elpais_espana: #ELPAISDebate @sanchezcastejon recuerda al candidato de Podemos que fue imputado por agredir a un edil socialista https:…","2"
"674510419545993216","RT @elisanieto73: """"TODO LO QUE SABE "" PABLO IGLESIAS
“House Water Watch Cooper” y otros errores de Pablo Iglesias | España | EL PAÍS https…","9"
"668417012964700160","RT @psoedeandalucia: .@sanchezcastejon: Un Acuerdo en favor de la reindustrialización es lo 1º que vamos a hacer #ElCambioQueUne","2"
"674699720791613440","RT @edugaresp: El economista Piketty no propone el mismo contrato único que Ciudadanos. Falacia de dimensiones gigantescas #elDBT","2"
"666512308345131008","RT @Cazatalentos: Gobierno no puede prestar amparo legal a las víctimas españolas atentado en París por culpa de la reforma de la Justicia …","2"
"677956966690459650","@marianorajoy Te sientes orgullo de haber sido secretario general del partido cuando mandaba Aznar y os metiste en IRAQ ? enserio? payaso","1"
"676529760240066561","RT @PSOE: Rajoy está fulminando todos los artículos del código penal contra la corrupción. #CARAaCARA2015 #PedroPresidente @sanchezcastejon","2"
"670363279299125248","RT @Maquinistilla: Si Albert Rivera dice que me lee, me lee y punto!!! https://t.co/03GBOO9krW","10"
"678133776124387328","RT @saezyvega: El 90% de los votantes de Cuidadanos son exvotantes del PP. Rivera es exmiembro del PP.Rivera anuncia nuevo Gobierno PP. A q…","1"
"662980101332721669","RT @CiudadanosCs: .@Albert_Rivera ""Yo no quiero llegar al gobierno para no cambiar las cosas. Quiero una mejor España para nuestros hijos"" …","1"
"679255209089081344","RT @gustyea66: El cambio de nombre de las calles franquistas ha contado con el voto en contra del PP de @EsperanzAguirre https://t.co/f3Pcf…","2"
"668437294341357568","RT @Pozuelen: Pagarse el máster de El País para acabar financiando indirectamente a Ciudadanos. https://t.co/ZOrbKpGy83","9"
"663468569565528064","RT @andresysara10: Ojo con el ""potaje"". Sería nuestra ruina. https://t.co/x354cU32kD
TWEET CITADO POR EL RETWEETEADO: PSOE + CIUDADANOS + PODEMOS =
- Potaje ideológico 
- Más jefes que indios 
- Reunión de pastores... ovejas muertas. https://t.co/mvqCfkrHKE","1"
"677192524558127104","RT @Gafas_y_reloj: Sobre esa estafa que es el contrato único de #Ciudadanos: este genial artículo de Garzón. https://t.co/2cGdDwQboH
#LaCaf…","2"
"675319953256546305","RT @subversivos_: ""99,3% del PIB"" deja de ""pufo"" el #PP que se quejaba de la herencia recibida.
#DandoEjemploPodemos cambiar esto https://t…","2"
"670675982739742720","RT @ahorapodemos: ""Mejorando la Constitución conseguimos un país mejor, unido en la diversidad"" @Pablo_Iglesias_ #IglesiasConPiqueras https…","2"
"676184102161248256","Viva el kiko rivera.","11"
"677888727167967232","RT @Pablo_Iglesias_: .@AdaColau escribe hoy en @el_pais. La riqueza de nuestro país reside en su diversidad. https://t.co/qGhNsNuuZE","2"
"675375804482764800","RT @ppcv: .@isabelbonig @EvaOrtizVilella con @marianorajoy en  el mitin del @PPOrihuela #EspanaEnSerio #VotaPP https://t.co/uQrdvztxuH","9"
"663112055411630081","#L6Ncallerivera @Albert_Rivera la afiliación nos permite no deber dinero a nadie","9"
"671352562830991360","RT @Pablo_Iglesias_: Gran entrevista a @monicaoltra. El #20D nos jugamos una década y salimos a ganar! https://t.co/CqAj1eJ66M","1"
"675818252308774912","Vota Ciudadanos. https://t.co/bacvo0vMV2","9"
"662198601997787137","@Papel_EM @elmundoes Uds de dan de demócratas?
Porque han vetado la pregunta a Rajoy sobre Forum y Afinsa?
Que desilusión.","9"
"669279874880831488","En algún momento C's consideró el cheque escolar pero su socialdemocracia les ha llevado a desecharlo. #RiveraEH","2"
"674716816124473344","RT @ahorapodemos: ""No se mejora la economía sin mejorar la economía de las familias.Tenemos que recuperar salarios y nuestro talento exilia…","2"
"679330097602646016","RT @la_iguanatv: PSOE no apoyará reelección de Rajoy porque afirma que España votó por un cambio a la... https://t.co/W37LPIKY3d https://t.…","1"
"664552653964378113","RT @luisrueda96: El Financial Times elogia las propuestas de @ahorapodemos para reestructurar la deuda: https://t.co/6C77NC3Bu5","2"
"672401174159474688","El CIS da la victoria al PP a a 8 puntos de un PSOE casi empatado con Ciudadanos https://t.co/GUmtkfuFOm","1"
"674554200026648576",".@marianorajoy saluda a trabajadores del @MercatOlivar y compra una ensaimada https://t.co/j1TPSIM4N4 #20D","9"
"674590339555074048","RT @Pablo_Iglesias_: Buenos días! Os dejo el artículo que publico hoy en @el_pais https://t.co/S02FCKawSE vía @el_pais","9"
"673938070790660096",".@MegaRadio_Spain propongo que entre en su lista el tema #CómoPagarte de Carlos Rivera para poder darle #MiVotoEDM gracias #NuevoDiscoCR","11"
"674030698047660032","Está clarísimo q el minuto final de @Pablo_Iglesias_ ha sido el mejor de los cuatr, recordando la corrupción del bipartidismo","2"
"668535026015977472","RT @Ladypiperh: #VivaLaClaseMedia Escuchar a tres trabajadores,que apenas llegan a fin de mes,defender las politicas de Rajoy,no es lógico.…","2"
"677216386188447745","Lo q está claro es q la niña de #Rajoy se ha hecho niño y en vez d chuches da hostias como panes. Agrediendo no se consigue nada.","10"
"675322657513021441","RT @CCivicaCatalana: Denuncian que el partido de Mas ni siquiera está registrado. Incumpliría la ley para el #20D https://t.co/h9PNBejnAN h…","2"
"674236670628220928","@WillyTolerdoo @Pablo_Iglesias_ ponte un casco de orgonita y así no pueden leerte la mente.🤓","9"
"672711018787770368","RT @agallardosoler: @_susanadiaz @DiarioSUR  .....y lo vamos hacer, Andalucía le dará al PSOE una gran victoria","1"
"678539578215702528","Ir a votar rodeada de interventores del pp y de Vox ha sido bastante cómico no creen","9"
"661280149430796288","#pedrosanchezentve 'España no necesita más derechas, ni la de Rivera ni la de Rajoy'. #EquipoDelCambio","1"
"665123392127901696","RT @pnique: En estos días se están conociendo algunos ""fichajes"" de @ahorapodemos. Pero ojo, que el PP también ficha. ¡Y cómo! https://t.co…","9"
"676406749809745921","RT @RuanodeBurnay: No se enteró de la crisis,como se va a enterar de esto !!! https://t.co/aosfq2Idcx
TWEET CITADO POR EL RETWEETEADO: Zapatero asegura que no percibió en Maduro «agresividad» hacia Rajoy: El expresidente del Gobierno José Luis R... https://t.co/EFeyxI5wsD","2"
"672412908807200768","RT @UPYD_RegMurcia: .@Sotomayor_JA: ""Proponemos que sean los años de mejor cotización los que contribuyan a la pensión de los ciudadanos"" #…","2"
"673868252557258752","RT @chukky_NE: Puede parecer un tweet falso hecho a drede como los de Sergio Ramos pero no: Es real… ¡Que no salga este payaso tío! https:/…
TWEET CITADO POR EL RETWEETEADO: Nos vota gente muy diferente, #TambiénLosHipsters. Confía en el @PPopular, #SinPrejuicios. Por ti. Por todos https://t.co/k0FtSLjvPQ","9"
"669594644943142912","RT @Tremending: “URGENTE: Rajoy acepta un debate a 4 con Paco González, Manolo Lama y Pepe Domingo Castaño” https://t.co/O2TAlwIWgP https:/…","10"
"666018207510196226","RT @loqueseapasara: Que no les bombardeen, que les envíen a Pablo Iglesias a dialogar. #ObjetivoAtaquesParis","2"
"675778802585350145","RT @Javieregea68: #YovoyVistalegre13D por mi compromiso e #IlusionNaranja con los #Ciudadanos de España desde @CsLaRioja https://t.co/NDHaC…","9"
"677846194110996480","RT @PPopular: .@MarianoRajoy: Los gastos de las familias en adopciones internacionales serán deducibles en el IRPF #EspañaEnserio https://t…","2"
"676151839121870848","RT @AntonioMaestre: Soria le dice a Elisa (Que pasa hambre y frío) que el PP está creando más empleo indefinido que en Europa. #EnCasaDeEli…","2"
"667461601096769536","RT @Petetekin: “C’s quiere que en estado de excepción Albert Rivera pueda entrar en tu casa, sentarse en tu regazo y hablar 6 horas de sus …","2"
"676038513335402496","RT @PSOE: No todo lo hemos hecho bien. Pero todo lo que se ha hecho bien lleva el sello del #PSOE @sanchezcastejon #PedroPresidente","1"
"672885514740047873","RT @PPopularAvila: Comenzamos #campaña! #VotoEnSerio para #Ávila #PorLasPersonas @pablocasado_ @sebastiangonvaz @JoseRa_Ghdez #20D https://…","9"
"674523931206885378","Dimite el concejal de Ciudadanos que tuiteó alabanzas a Primo de Rivera https://t.co/HPbcCR7zcj","2"
"674649325637644288","RT @Pablo_Iglesias_: Nos comprometemos a ponerla en marcha (medida 262 de nuestro programa): hay que poner fin a la ley del más fuerte http…
TWEET CITADO POR EL RETWEETEADO: Hola @Pablo_Iglesias_. Reclamamos una Agencia Estatal para la Protección de los Consumidores q multe fraudes masivos https://t.co/NcuqnXL1Q9","2"
"667480404685901824","RT @SergioFloresRon: Si a #MartaDominguez le retiran sus títulos por competir dopada ¿A su partido, el PP, porque no le hacen lo mismo? htt…","2"
"672859269486747648","RT @jesusfranco87: #Rivera lleva en su programa electoral copagos en Sanidad y Educación #Copagamos. Mi voto es #PSOE @sanchezcastejon http…","2"
"668594081543663616","RT @JorgeMoruno: Cuando dice ""libre"" Rivera quiere decir privatizar.","2"
"669574061710798848","RT @julio_hgonzalez: El idilio de estos dos no tiene precio este #20D #TiraTuVoto https://t.co/12V9tkIn8K https://t.co/ALQ3JxzjHc","1"
"679548953218551809","RT @vickymercados: Detonando el desarrollo de municipios con gobierno ciudadanos por medio del Taller elaboración de banco de proyectos htt…","11"
"675435318984724481","@Cs_Madrid @Albert_Rivera Esperemos que de verdad se tome este tema en serio, no solo con palabras.","9"
"665297520373829632","Los #DiputadosCiudadanos queremos reinvertir este gasto injusto, en acciones que beneficien a los ciudadanos. https://t.co/ctugZc0J49","2"
"673072716879147008","RT @jesusmarana: Las once diferencias entre el programa electoral de #Sánchez y el de #Rubalcaba (Informa @iuriamolero) #20D https://t.co/Q…
TWEET CITADO POR EL RETWEETEADO: #20D Las once diferencias entre los programas del PSOE de Rubalcaba y de Sánchez . https://t.co/1N0pH7PiFR https://t.co/dBQyW24EWH","1"
"664916250603233281","@Albert_Rivera cuando se va a enterar q el feminismo está con la izquierda? es ud amoral y mi voto no lo va a tener @inextate @CiudadanosCs","2"
"679043520435462145","RT @diostuitero: ""Las encuestas, ¿se hacen para que sepamos lo que piensan los ciudadanos o para que los ciudadanos sepan qué pensar."" Juli…","1"
"675280579143868416","RT @EspejoPublico: .@Albert_Rivera al paso de polémicas #MartaRiveraEP: ""No queremos bajar las penas, queremos igualar a todas las víctimas…","2"
"675710011390173184","RT @ahorapodemos: ""En el ayuntamiento de Cádiz en solo 6 meses se han devuelto 10 millones de la deuda de Teófila Martínez"" @Pablo_Iglesias…","2"
"673267689410965504","Q levante la mano quien cobre el sueldo minino interprofesional! @marianorajoy dice solo lo cobran 300.000 personas #L6Ncallerajoy","2"
"675432937584730112","RT @SiPeroNo1: Que PP y PSOE nos prometan regeneración democrática al llegar las elecciones es como cuando los maltratadores dicen que van …","2"
"674289820034867202","RT @norcoreano: Viendo el nivel de Pedro Sánchez ayer, el debate Sánchez - Rajoy del lunes que viene va a parecer un Granada - Levante.","9"
"676720207675682816","RT @cumlouder: Según la encuesta ""CumLouder"" ya tenemos ganador del debate:
Rajoy: 5%
Sánchez: 5%
El culo de @AmirahAdaraxxx: 90% https://t…","10"
"675371024066682880","RT @Fabrii_020: Daniel rivera ???? Jaja

#ViernesDeGanarSeguidores 
#SeguimeYTeSigoEnSegundos","11"
"669236132106866688","RT @1964_78: Viendo quién es el enemigo a batir por PP-PSOE-PODEMOS está claro a quién ven como ganador. @CiudadanosCs @Albert_Rivera #Rive…","1"
"679283450168385536","RT @eldiarioes: El cambio de nombre de las calles franquistas ha contado con el voto en contra del PP de Esperanza Aguirre https://t.co/3yO…","2"
"677986031531073536","RT @DailyMur: Ayala (#PP): ""PP es la garantía de la recuperación y la generación de empleo"" https://t.co/Gmku4DkgzD @20m @PPRMurcia #Murcia","2"
"671974808314372096","RT @mrPDMZ: Hace unos meses nos decían que era imposible, hoy tenemos un nuevo proyecto común para España. @ondamadrid #Ciudadanos","1"
"663790089466605568","EN VIVO/Mensaje del Presidente Peña en el 4º Foro Nacional Sumemos Causas. Por la seguridad, ciudadanos + policías https://t.co/03GoIM6ubC","11"
"675776358702710785","RT @Angeles_isac: ""Nuestro proyecto es crear 2 millones de empleos más, es seguir mejorando España"" así lo hace siempre el @PPopular. https…","2"
"665989661895077888","RT @cemsil: En la ciudad, hay mas baches  que ciudadanos que fueron a votar","11"
"676508738493292544","Rajoy zezea mas de lo normal no? Yo hasta me he tapado por si me salpicaba #CaraACaraL6","10"
"676545906397847552","Pero que han fumado estos? Jajajajajajajajajaja https://t.co/9n0VcZohxX
TWEET CITADO: Rajoy habla de sus cargos como si fuese Aragorn, hijo de Arathorn,
heredero de Isildur, señor de los
Dunedain... #CaraACaraL6","10"
"674953037597818880","RT @Daniel_Ripa: Dimite uno de los alcaldes de C's en Andalucía tras ser imputado por irregularidades en gestión de fondos públicos https:/…","2"
"674292343332315136","RT @Hugo_Salinas1: @Albert_Rivera ""C's está en todas las encuestas por delante del PSOE, la última @antena3com hoy #7DElDebateDecisivo http…","1"
"678528430254792704","RT @isabelbonig: Hoy #TodosConRajoy en el gran mítin de cierre de campaña del @PPopular con @marianorajoy #NoTeLaJuegues https://t.co/kRAJe…","9"
"676047619567828992","RT @Quelcia_: Con la que está cayendo si votas PP, PSOE o C's, piérdete!
Es un consejo de la Dirección General de Españoles con Dignidad
#P…","1"
"679025705242505216","RT @marianorajoy: Somos la fuerza más votada en 13 de las 17 CCAA y en 39 de las 52 provincias, y tenemos mayoría en el Senado #20D","1"
"664455198878867456","Charla sobre educación fiscal y valores ciudadanos  en Villa de las Niñas en la zona 13 de la ciudad capital. https://t.co/p9HzJjLcln","11"
"663323942774513664","RT @subversivos_: ¿Te extraña que #ciudadanos no estuviera en la manifestación de Madrid y se fuera a Cadiz? . A mi tampoco https://t.co/DH…","2"
"676494920643952641","RT @nalalop: #ElVerdaderoDebate mensaje de @Pablo_Iglesias_  antes del debate de Rajoy y Sánchez de esta noche. 👏👏👏👏
https://t.co/YgEXwHCR7B","9"
"671437541585866754","RT @SocialistesVal: Zapateró lideró un acuerdo contra ETA, @SanchezCastejon lidera un pacto contra el yihadismo. Eramos 2 partidos y hoy so…","2"
"678007083325923328","RT @ferranmartin: Dormid y reflexionad. O reflexionad y dormid. Una vez hecho todo, votad.
https://t.co/EOcj2aCT2T
#viñeta #20D #vota https…","9"
"673201988327337984","RT @martatorrado: Gran ambiente en Mestalla y aquí de campaña #EspanaEnSerio @marianorajoy @PPopular @ppcv @PP_VAL EspañaEnSerio👏👏👏😊⚽️ http…","9"
"675286212756770816","RT @iescolar: La propuesta del PP para que los mayores de 65 no paguen IRPF beneficia a un colectivo de altos ingresos - https://t.co/lW3hn…","2"
"674156644276772864","RT @PedroFresco: .@sanchezcastejon no me ha gustado nada. Parece un actor a lo fía todo a su cara bonita.Ataques predecibles e ineficaces #…","10"
"675653781242146816","RT @L7Gestor7: Gran verdad ""@ahorapodemos:Si hemos rescatado a los privilegiados también hemos de hacerlo con la gente normal"" @ierrejon #E…","2"
"676010017489833984","RT @CiudadanosCs: .@Albert_Rivera ""La ilusión es lo único que va a volver a hacer a España levantarse"" #VistalegreNaranja https://t.co/fwJ3…","1"
"666972708253626369","El PP coincide con Méndez de Vigo pero precisa: ""La FP y las universidades son cuestiones complementarias"": El... https://t.co/yvGdKi4oQQ","2"
"673469166591090688","@ahorapodemos # La gente habla y podemos escucha","9"
"678612770938593281","RT @Nano_PRZ: Así deben de ver las cosas los votantes del PP.  #JornadaDeReflexion https://t.co/OkP6VYWh3F","9"
"661303871218827264","RT @ahorapodemos: ""Hay que ir con alguna propuesta a Catalunya aparte del inmovilismo, para un nuevo pacto de convivencia"" @ierrejon #MesaP…","2"
"678527990821740545","RT @delasheridas: Las muñecas de Famosa 
se dirigen a votar. 
Quieren cambios
y derechos
que el PP nunca dará. 

#EleccionesGenerales2015","2"
"669189157592375296","RT @andresysara10: !Muy interesante la trayectoria de Marín! Comprendo el porque apoya a Susana Díaz .CIUDADANOS=PSOE. https://t.co/a0bASER…
TWEET CITADO POR EL RETWEETEADO: @andresysara10 Aquí tienes algunos de los sablazos de Marín y su colega del PSOE al pueblo que gobernaban. https://t.co/Efu52wJsGM","2"
"676898156731305985","RT @AmparoRubiales: Pablo Iglesias tachó a @_susanadiaz d ""indecente,cínica,hipócrita y con doble moral"" @2imori en @elconfidencial y ahora…","9"
"674990276449017856","RT @ElDesperttadoR: 7 cosas de Ciudadanos que debes saber antes de ir a votar https://t.co/uGuNInCfJA #RiveraDimisión #CortaConLaDerecha ht…","1"
"674481580665098240","RT @andresferrerv: Empezamos a preparar la llegada a Palma del presidente del @PPopular @marianorajoy, buenos días! https://t.co/oyNvzduw3I","9"
"669464380942217216","@AlDubBarkads short n pp a alden haha","11"
"666576384144318464","Pues si Rajoy ""descarta la participacion de España"" ayudando a USA/Francia es cuando me entra miedo,no vaya a ser q nos den un ""EMPUJONCITO""","2"
"678921353899151360","RT @europapress: Podemos no permitirá gobierno del PP pero condiciona su apoyo a PSOE al derecho a decidir https://t.co/NKsc6xaKwZ https://…","1"
"677259761105027072","@Pablo_Iglesias_ en Valladolid! PODEMOS el 20D ha llegado nuestro momento! https://t.co/Qz2zFaKVCe","9"
"672764823608811520","Rajoy sólo reformará la Constitución ""con un consenso"" como el de Adolfo Suárez https://t.co/66MVRIHZv0 vía @larazon_es","2"
"676825673772736512","RT @CiudadanosCs: Todo preparado para que comience el acto #OviedoCiudadana. Síguelo en directo https://t.co/xx7vHZPUs2 https://t.co/UqbfnH…","9"
"676680986738970624","RT @noeliayanka: @angelrecioalm #encierro061Málaga consigue tramitar PNL 061 Andalucía gracias al PP, IU, Ciudadanos y Podemos https://t.co…","11"
"674035979817193472","@Nibiru2011 populismo es tomar medidas socialistas sólo para ganar votos, siendo más de derechas que el PP","1"
"674957883365318656","RT @Pudimos_: Veamos qué dicen @PPopular @PSOE y @ahorapodemos sobre la violencia de género... https://t.co/R3LSpPue1A","2"
"676135205682462720","RT @AntSoubrieCs: .@Albert_Rivera presume de músculo en Vistalegre: Los votantes de UCD, PP y PSOE ahora van a votar a @CiudadanosCs https:…","9"
"673960140001959937","RT @Nachoanon: #7DElDebateDecisivo #RajoyNOdebate Desde sede d .@SocialistesVal fiesta d la democracia previa al debate #VotaPSOE https://t…","9"
"673263081804447744","#L6Ncallerajoy @marianorajoy ""En estos últimos años hemos reducido los gastos superfluos en la Administración"" https://t.co/F7XAIJ5LZg","2"
"676583628076285952","RT @agusdominguez8: Todo el puto inicio con Nicolas Diaz y Daniel Rivera , quienes son ???","11"
"663664064057507840","La visita de Mariano Rajoy Brey a #HuércalOvera ocupó la portada de varios medios nacionales.... https://t.co/sbj0UiYi8w","9"
"672035406565777410","RT @fernandolg88: Así se las gasta el alcalde de Cartagena: ""Usted ya es cortito"", apoyado por @PSOE y @ahorapodemos. https://t.co/xxzlpDdr…","11"
"678697172691492865","RT @1999_toni: Y el PSOE en Andalucia sigue ganando, no aprenden los andaluces","1"
"672798778139611136","Almodóbar y Camps destacan la ""seriedad y resultados en la gestión del PP frente a las propuestas vacías del r... https://t.co/ffPHa7AbCa","1"
"672591977729380352","RT @marcelaguinaga: Cumplimos #Ecuador. Decisión histórica que amplía los derechos ciudadanos. #EnmiendasPorUnaPatriaMejor https://t.co/7vT…","11"
"673807663977885697","“A Pablo Iglesias hay que pegarle un tiro”
https://t.co/9k7bJnMrI1…
por @luisgonzaloseg @publico_es","10"
"673982651359973381","RT @PPopular: Así estaba la Educación cuando el #PartidoPopular llegó al Gobierno @Sorayapp #7DElDebateDecisivo #EquiPPoGana https://t.co/M…","2"
"667972115707109376","RT @Miotroyo2parte: Imaginen a las #feminazis si uno del @PPopular estudiara abrir aparcamientos pensados para hombres. Ardería Twitter. ht…","2"
"672775967727878150","RT @nika_iru: Entre todos #PodemosGanarElFuturo hay que votar el #20D @ahorapodemos gente limpia. Sin ERE ni Gurtel a sus espaldas https://…","2"
"675392101417373697","RT @europa_fm: ¡Vuelve a escuchar la entrevista de @_javiercardenas a @albert_rivera de esta mañana! https://t.co/Oj7DJUDpNQ https://t.co/9…","9"
"674719200951336963","Y el sinvergüenza de @pablocasado_ pidiendo ""confianza para @marianorajoy"" como si todavía no la hubiera cagado bastante jajaja","9"
"663446831578398720","RT @aranagoiri: ¿Por qué Mas siempre es ÁRTUR o ARTURO, pero Rivera nunca es ÁLBERT o ALBERTO?","10"
"676735098570567680","RT @publico_es: Sánchez a Rajoy: ""Usted se fue de vacaciones pagadas por la empresa del cerebro de la trama Gürtel"" https://t.co/T7vFB4nBJi…","2"
"662750330891948033","RT @20m: 📷 #FOTOGALERÍA | Las mejores imágenes de la boda de Eva González y Cayetano Rivera https://t.co/f7rMbLmGQP https://t.co/2gqmLGKdCX","11"
"677099790237360128","#CiudadanosVotaConPP para mantener la legislación sobre privatización de servicios no sanitarios @Albert_Rivera @Cs_Madrid @EstherRuizCs","2"
"676661182313402368","RT @acudecontodo: CRÓNICA | Pedro Sánchez consigue que Rajoy pierda los nervios por la corrupción del PP https://t.co/yatwonpTG8","2"
"677923256876326912","RT @Presidencia_Ec: Presidentes de #Ecuador y #Perú saludan con los ciudadanos de #Jaén #BinacionalPeEc https://t.co/L6lUJrMVVB","11"
"676186797131620352","RT @mananascuatro: La visita de @Pablo_Iglesias_ a @UnTiempoNuevoTV no ha dejado a nadie indiferente &gt; https://t.co/2ZoGEByMlr","9"
"675704476519555072","RT @CristinaSegui_: Pida perdón ud, deje de usar a las mujeres y expulse a Eguiguren.  https://t.co/LiUA5i2Ina
TWEET CITADO POR EL RETWEETEADO: Rectifico el error y pido disculpas a Albert Rivera. Ahora le pido a él que rectifique su programa y pida disculpas a las mujeres","2"
"671817729834373120","RT @elbaronrojo: Si Rajoy ha ganado no presentándose al debate que siga la racha y no se presente a las elecciones.","9"
"676799890748502016","RT @martapuigba: El voto rogado es contrario a los derechos fundamentales de los ciudadanos.  https://t.co/VHWdI6OX35
TWEET CITADO POR EL RETWEETEADO: Los expertos se muestran a favor de eliminar el voto rogado https://t.co/bnqCgpcJY7 vía @lavozdegalicia","2"
"674145675366539264","RT @ahorapodemos: ""Para que el PSOE pueda cambiar, nosotros debemos estar por delante para que no les quede más remedio"" @Pablo_Iglesias_ #…","1"
"671984958995607552","RT @lluviapay: @PPopular esos son los k se han ido fuera del país. La precariedad sube mientras vosotros robais, destrazais todo lo k tocais","2"
"677149961478369280","RT @Capitan_Heart: Habrá gratuidad de los libros de texto digitales hasta los 16 años si gobierna el @PPopular","2"
"675194937877635072","RT @CsElVendrell: .@Albert_Rivera ""Primeras medidas si gobernamos: luchar contra el paro y el trabajo precario""  #AlbertResponde https://t.…","2"
"673950170887884800","RT @odemalteses: Un video de @ahorapodemos que da que pensar https://t.co/m4OFu8Ts2K #VolverALosPrincipios","1"
"678039807067619330","RT @CrazyNanddo: Twittea "" Nando Crazy y Daniel Rivera "" y llenate de RT y Seguidores 👌-.

@CrazyNanddo #SeguimeYTeSigo.","11"
"676703756763979776","RT @PPopular: Ayer vimos a @marianorajoy con un proyecto claro de futuro para #España https://t.co/s9u6e6PZ0V #GanaRajoy https://t.co/oAm3c…","9"
"678629012302929925","Con los datos de participación analizados geográficamente, el castañazo del Psoe puede ser de libro...","1"
"669136724187086848","RT @inesluis: Retweeted PSOE Segovia (@PSOEdeSegovia):

Esta tarde estaremos con nuestros candidatos a las 19:30 en Fdez... https://t.co/KL…","9"
"668140217996562432","RT @ldpsincomplejos: ""Pañolada y gritos de dimisión en el Bernabeu"". ¡Qué tontería! ¡Queda un mes para las elecciones! ¿Qué sentido tiene p…","11"
"676655904549445632","RT @HumanoEliot: Dice Marhuenda que el debate lo  ha  ganado Rajoy;  este tío no sólo parece gilipollas sino que además, lo es.","9"
"671422576292442116",".@sanchezcastejon Los españoles tenemos derecho a recuperar lo que nos han quitado #ELPAISDebate","2"
"677984967947853824","RT @lgtbpsn: Estas son las propuestas #LGTBI que el @PSOE lleva en su programa!! #VotaPSOE #psoe @sanchezcastejon https://t.co/E3SdN5wS9B","2"
"666729186430730240","#LaHoraAzul538 De nuevo Albert Rivera ha demostrado q las primarias d C´s, se hacen a voluntad d su dedo índice. https://t.co/BHRCCgJ8lP","2"
"672257322262110208","RT @Magallanes_bbc: FINAL DEL ENCUENTRO EN VALENCIA | #BRA 3-4 #MAG | PG: Morris (3-1) - PP: Y. Landa (1-1) - JS: H. Pena (18) | #YoSoyMaga…","11"
